ts,voltage,capacity
1583405487.7623563,3.5875,2.0625
1583405497.773691,3.59125,2.0625
1583405507.7850883,3.59,2.0625
1583405517.7881563,3.59125,2.078125
1583405527.7981455,3.5925,2.078125
1583405537.8095202,3.5925,2.078125
1583405547.8181305,3.5925,2.09765625
1583405557.8281612,3.59375,2.09765625
1583405567.8395445,3.59375,2.09765625
1583405577.85092,3.59,2.09765625
1583405587.8622906,3.59375,2.11328125
1583405597.8736641,3.595,2.11328125
1583405607.8850386,3.595,2.11328125
1583405617.8964057,3.5925,2.12890625
1583405627.9077835,3.59625,2.12890625
1583405637.918158,3.595,2.12890625
1583405647.929533,3.5925,2.12890625
1583405657.931134,3.59625,2.14453125
1583405667.938249,3.5975,2.14453125
1583405677.9498076,3.5975,2.14453125
1583405687.9611888,3.5975,2.1640625
1583405697.9725595,3.5975,2.1640625
1583405707.9839313,3.59625,2.1640625
1583405717.9953074,3.59875,2.1640625
1583405728.0066903,3.5975,2.1796875
1583405738.0181162,3.6,2.1796875
1583405748.0282543,3.6,2.1796875
1583405758.0396755,3.6,2.1953125
1583405768.0510406,3.60125,2.1953125
1583405778.0624223,3.60125,2.1953125
1583405788.0737917,3.60125,2.2109375
1583405798.0781763,3.6,2.2109375
1583405808.0895464,3.6025,2.2109375
1583405818.100909,3.60125,2.2109375
1583405828.112267,3.6025,2.23046875
1583405838.1181588,3.60375,2.23046875
1583405848.129527,3.60375,2.23046875
1583405858.140887,3.60375,2.24609375
1583405868.152247,3.6025,2.24609375
1583405878.1636012,3.605,2.24609375
1583405888.17496,3.6025,2.24609375
1583405898.186317,3.605,2.26171875
1583405908.1881669,3.60375,2.26171875
1583405918.1995225,3.60625,2.26171875
1583405928.208158,3.60625,2.26171875
1583405938.2195349,3.6075,2.27734375
1583405948.2282476,3.6075,2.27734375
1583405958.2396417,3.6075,2.27734375
1583405968.2510045,3.6075,2.296875
1583405978.2623491,3.605,2.296875
1583405988.2736557,3.6075,2.296875
1583405998.2850232,3.6075,2.296875
1583406008.2964063,3.60875,2.3125
1583406018.2981563,3.61,2.3125
1583406028.3095186,3.6075,2.3125
1583406038.318202,3.61,2.328125
1583406048.3281662,3.60875,2.328125
1583406058.3395371,3.61,2.328125
1583406068.3509257,3.6075,2.328125
1583406078.362305,3.61125,2.34375
1583406088.3736768,3.61125,2.34375
1583406098.3850577,3.6125,2.34375
1583406108.3964307,3.61,2.36328125
1583406118.4078007,3.6125,2.36328125
1583406128.4191535,3.61125,2.36328125
1583406138.4304273,3.6125,2.36328125
1583406148.4418416,3.61375,2.37890625
1583406158.4481423,3.61375,2.37890625
1583406168.4595227,3.615,2.37890625
1583406178.4708865,3.61375,2.37890625
1583406188.4822502,3.615,2.39453125
1583406198.4936178,3.6125,2.39453125
1583406208.504998,3.615,2.39453125
1583406218.5163584,3.615,2.41015625
1583406228.5277262,3.615,2.41015625
1583406238.5382283,3.61625,2.41015625
1583406248.5496593,3.61625,2.41015625
1583406258.5610213,3.6175,2.4296875
1583406268.5723734,3.61375,2.4296875
1583406278.5781496,3.6175,2.4296875
1583406288.5895054,3.615,2.4296875
1583406298.6008546,3.6175,2.51171875
1583406308.6122127,3.6175,2.51171875
1583406318.6219473,3.61875,2.51171875
1583406328.6281636,3.6175,2.51171875
1583406338.639536,3.61625,2.51171875
1583406348.6508925,3.61875,2.51171875
1583406358.6622481,3.61875,2.51171875
1583406368.6736004,3.62,2.51171875
1583406378.6849663,3.6175,2.51171875
1583406388.696334,3.62,2.51171875
1583406398.698112,3.62,2.51171875
1583406408.7093766,3.62,2.59765625
1583406418.7181528,3.62125,2.59765625
1583406428.7295184,3.62125,2.59765625
1583406438.7382293,3.62125,2.59765625
1583406448.7496383,3.62125,2.59765625
1583406458.7609873,3.6225,2.59765625
1583406468.772331,3.61875,2.59765625
1583406478.7836368,3.6225,2.59765625
1583406488.7949936,3.6225,2.59765625
1583406498.8063533,3.6225,2.68359375
1583406508.8176918,3.62,2.68359375
1583406518.8281505,3.62375,2.68359375
1583406528.838195,3.6225,2.68359375
1583406538.849566,3.625,2.68359375
1583406548.8609252,3.625,2.68359375
1583406558.8645496,3.625,2.68359375
1583406568.866704,3.625,2.68359375
1583406578.8688383,3.625,2.68359375
1583406588.8708994,3.625,2.76953125
1583406598.8729134,3.62375,2.76953125
1583406608.8750641,3.62625,2.76953125
1583406618.8781624,3.625,2.76953125
1583406628.889543,3.62625,2.76953125
1583406638.900912,3.6275,2.76953125
1583406648.9122808,3.6275,2.76953125
1583406658.918162,3.6275,2.76953125
1583406668.9295619,3.6275,2.8515625
1583406678.940939,3.6275,2.8515625
1583406688.9481153,3.625,2.8515625
1583406698.9581397,3.62875,2.8515625
1583406708.9695222,3.6275,2.8515625
1583406718.980911,3.62875,2.8515625
1583406728.9882426,3.63,2.8515625
1583406738.9981713,3.6275,2.8515625
1583406749.0095568,3.62875,2.9375
1583406759.0209303,3.62625,2.9375
1583406769.032309,3.6275,2.9375
1583406779.0436668,3.6275,2.9375
1583406789.0549543,3.63,2.9375
1583406799.0663579,3.63,2.9375
1583406809.0777357,3.63125,2.9375
1583406819.0881279,3.63125,3.0234375
1583406829.0993955,3.63125,3.0234375
1583406839.1107686,3.6325,3.0234375
1583406849.1221533,3.63125,3.0234375
1583406859.133529,3.6325,3.0234375
1583406869.1449146,3.63,3.0234375
1583406879.156312,3.6325,3.0234375
1583406889.1581683,3.6325,3.109375
1583406899.169569,3.63375,3.109375
1583406909.1781213,3.63375,3.109375
1583406919.18941,3.63375,3.109375
1583406929.198215,3.63375,3.109375
1583406939.209645,3.6325,3.109375
1583406949.221017,3.63375,3.109375
1583406959.232365,3.6325,3.19140625
1583406969.2381742,3.635,3.19140625
1583406979.2495573,3.63,3.19140625
1583406989.2609408,3.635,3.19140625
1583406999.2723281,3.6325,3.19140625
1583407009.2837176,3.635,3.19140625
1583407019.288233,3.63625,3.19140625
1583407029.2996283,3.63625,3.27734375
1583407039.3110073,3.63625,3.27734375
1583407049.322388,3.63625,3.27734375
1583407059.328163,3.6375,3.27734375
